time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/clip_fraction,train/clip_range,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/value_loss,train/explained_variance
4920000,2460,35.51234582,119,41138,579.17,0.0001,0.48853335632011297,0.222,0.22527872025966644,-33.245932261149086,1.2669474,36885,-0.05788443610072136,-0.03119846655152211,0.09763982659981897,0.9233506098389626
4922000,2461,35.69121956,119,41155,580.98,0.0001,0.4921333555132151,0.222,0.22511935234069824,-33.92273998260498,0.24449158,36900,-0.042957112193107605,-0.02698461215555632,0.10616214654097954,0.92997095733881
4924000,2462,35.50071421999999,119,41172,582.68,0.0001,0.5368333565692107,0.222,0.2250443994998932,-33.96710077921549,1.3892477,36915,-0.0955292135477066,-0.04467344141450601,0.06794030719126264,0.9716521389782429
4926000,2463,34.929693570000005,119,41188,573.92,0.0001,0.5341333578030268,0.222,0.22488342225551605,-32.9600404103597,4.473159,36930,-0.10504481941461563,-0.05730279199452279,0.0681899727632602,0.9595335461199284
4928000,2464,34.694991849999994,119,41205,570.98,0.0001,0.47440002076327803,0.222,0.22443823516368866,-33.447172260284425,0.40102774,36945,-0.050768494606018066,-0.023540341947366036,0.09123382389855882,0.9722084943205118
4930000,2465,34.70622814,119,41222,570.91,0.0001,0.49776669094959897,0.222,0.22414329648017883,-33.34346570968628,0.819293,36960,-0.024990297853946686,-0.03359523763536079,0.16147347015018265,0.9197149276733398
4932000,2466,34.796866079999994,119,41238,576.05,0.0001,0.5853000259647767,0.222,0.2243773490190506,-34.08071765899658,1.0215209,36975,-0.0614396408200264,-0.019202867517700877,0.08501574892240266,0.9521215036511421
4934000,2467,34.71326412,119,41255,578.79,0.0001,0.5407000270982584,0.222,0.22410373389720917,-33.39511384963989,5.7621117,36990,-0.12499037384986877,-0.07422016206427884,0.1834376198705286,0.8855565935373306
4936000,2468,35.42893837,119,41271,596.57,0.0001,0.5338333566983541,0.222,0.22397899627685547,-32.71815881729126,0.6605228,37005,-0.05824294313788414,-0.01117845641611268,0.20794151001609862,0.8404584676027298
4938000,2469,35.473933790000004,119,41288,598.99,0.0001,0.5041000238930186,0.222,0.2239048033952713,-33.25987558364868,0.8076783,37020,-0.046977587044239044,0.0024822716795451782,0.09024844185138742,0.9491189010441303
4940000,2470,35.45046354,119,41305,594.19,0.0001,0.45396668712298077,0.222,0.22383128106594086,-33.55166063308716,0.45385012,37035,-0.06615479290485382,-0.041438793628367776,0.16265344905356566,0.8709033131599426
4942000,2471,35.755756930000004,119,41322,596.83,0.0001,0.4798000222692887,0.222,0.22342705726623535,-33.146430587768556,1.1232018,37050,-0.0590260848402977,-0.02817488315345334,0.09370706306460003,0.9466325230896473
4944000,2472,35.65344417,119,41338,593.96,0.0001,0.52103335581099,0.222,0.22327518463134766,-32.98139556248983,0.80776525,37065,-0.11214981228113174,-0.039174649398316316,0.1555695658006395,0.8960669487714767
4946000,2473,35.58168423,119,41356,594.23,0.0001,0.5058333568895856,0.222,0.22320018708705902,-33.73730182647705,0.23271686,37080,-0.03487814962863922,-0.011482957399716298,0.13165207250664632,0.9417406618595123
4948000,2474,35.6286475,119,41372,594.32,0.0001,0.549133358647426,0.222,0.22289596498012543,-33.29308551152547,5.854169,37095,-0.12143313139677048,-0.05421680980205679,0.1726528767418737,0.8981039598584175
4950000,2475,35.92830616,119,41389,599.27,0.0001,0.4836000225196282,0.222,0.22308777272701263,-33.73145659764608,0.36279282,37110,0.02563362568616867,-0.02869243344550322,0.1650666786978642,0.9448091238737106
4952000,2476,35.8079696,119,41406,596.71,0.0001,0.5013000244274736,0.222,0.2231561243534088,-32.51278174718221,0.4554336,37125,-0.057668790221214294,-0.023143680477087734,0.14054338193188112,0.8390834033489227
4954000,2477,35.33275141,119,41423,590.9,0.0001,0.5353000247230132,0.222,0.22302094101905823,-33.49317588806152,1.6661601,37140,-0.09958896040916443,-0.04589442115711601,0.14192648123328885,0.9139228612184525
4956000,2478,35.024761160000004,119,41439,588.21,0.0001,0.5694333576907714,0.222,0.22277727723121643,-34.19259316126506,1.123247,37155,-0.059692930430173874,-0.0172142549879851,0.19730930735046665,0.8840525075793266
4958000,2479,35.06192162,119,41457,586.91,0.0001,0.45160002211729683,0.222,0.22301141917705536,-33.83692089716593,0.25514126,37170,-0.02160615473985672,-0.021861923288795992,0.08121469627755383,0.9747616536915302
4960000,2480,35.64107404,119,41473,598.5,0.0001,0.40493335177501044,0.222,0.2227020561695099,-32.951333872477214,0.34313697,37185,-0.0712132379412651,-0.021588864934675437,0.07031997224160781,0.9558037891983986
4962000,2481,35.80468329,119,41490,602.35,0.0001,0.5888000304500262,0.222,0.22252631187438965,-33.658149528503415,0.69596815,37200,-0.07635851949453354,-0.020062613992036186,0.06364154473412782,0.9605913311243057
4964000,2482,36.02045092,119,41506,608.57,0.0001,0.49450001989801723,0.222,0.22265899181365967,-32.6238982518514,0.24311316,37215,-0.09806326031684875,-0.044757776308742336,0.14462997509011377,0.9191389456391335
4966000,2483,36.45741637999999,119,41522,617.11,0.0001,0.5081666875630617,0.222,0.22265973687171936,-32.39511721928914,8.72854,37230,-0.07841452211141586,-0.03805285742819938,0.231500691967085,0.8483403623104095
4968000,2484,36.42870073,119,41539,622.19,0.0001,0.5000333571185668,0.222,0.2225886583328247,-32.321223163604735,0.38449764,37245,-0.06688964366912842,-0.022707549862904842,0.1372471240659555,0.8670143783092499
4970000,2485,36.170199010000005,119,41556,618.87,0.0001,0.5301000249882539,0.222,0.22234562039375305,-33.70079282124837,1.5267918,37260,-0.01800125278532505,-0.017914368454211172,0.11007015383802354,0.9432459846138954
4972000,2486,36.49490829,119,41572,625.79,0.0001,0.5288666896522045,0.222,0.2222832292318344,-33.00109949111938,0.84951013,37275,-0.08908022195100784,-0.029273684654984797,0.07423396902158856,0.9691901933401823
4974000,2487,36.7085842,119,41589,624.95,0.0001,0.5187000251064698,0.222,0.22198860347270966,-32.32251214981079,0.7970189,37290,-0.050823669880628586,-0.023040727028107,0.0655615918415909,0.9539458379149437
4976000,2488,36.36748025,119,41606,619.68,0.0001,0.431200019394358,0.222,0.22170935571193695,-33.59145682652791,1.0068327,37305,-0.021527782082557678,-0.025815987114342912,0.13960073341925938,0.9509876295924187
4978000,2489,36.162310049999995,119,41623,618.99,0.0001,0.46533335571487744,0.222,0.22156575322151184,-33.07711385091146,0.47226918,37320,-0.011467866599559784,-0.022719182631933184,0.14597877248500785,0.9198703616857529
4980000,2490,35.97156447,119,41639,617.86,0.0001,0.46786668747663496,0.222,0.22141852974891663,-33.25312255223592,0.2574308,37335,-0.08134018629789352,-0.03024739632546319,0.0896512281615287,0.9609041400253773
4982000,2491,36.08568081,119,41656,620.64,0.0001,0.5122000227682293,0.222,0.2214452475309372,-33.39058307011922,0.68542683,37350,-0.08594650030136108,-0.036656202622711,0.16602092056224743,0.8954518586397171
4984000,2492,35.94548362,119,41673,623.7,0.0001,0.5329666920006275,0.222,0.22145722806453705,-33.05145034790039,1.1165702,37365,-0.057316504418849945,-0.029873243848765205,0.191584281809628,0.9202526435256004
4986000,2493,36.64456167,119,41689,634.4,0.0001,0.4218000201508403,0.222,0.22097502648830414,-34.187432543436685,0.20680285,37380,-0.02481505274772644,-0.02050578666633006,0.2082955867362519,0.9410295709967613
4988000,2494,36.61843192,119,41706,632.24,0.0001,0.5012333555147052,0.222,0.22084060311317444,-32.68837521870931,1.2711352,37395,-0.051962241530418396,-0.04121535793491044,0.10976314744912088,0.9597575701773167
4990000,2495,37.01371319,119,41722,639.54,0.0001,0.5263666884973646,0.222,0.22093306481838226,-32.1794101079305,3.7557583,37410,-0.11138056963682175,-0.04918330978253778,0.09112326489606251,0.9076491817831993
4992000,2496,37.011706149999995,119,41739,636.89,0.0001,0.4919000202169021,0.222,0.2208821326494217,-33.07397101720174,0.785228,37425,-0.09078404307365417,-0.032053330704577596,0.09890633791995546,0.9603606015443802
4994000,2497,37.324042150000004,119,41756,640.85,0.0001,0.47123335500558217,0.222,0.22081778943538666,-33.548484834035236,0.28545076,37440,0.0064325109124183655,-0.008767035957801757,0.1630868852759401,0.9033219888806343
4996000,2498,37.44052613,119,41772,641.28,0.0001,0.48906669119993845,0.222,0.22069935500621796,-33.53915478388468,0.4169895,37455,-0.007149741053581238,-0.0212199000949429,0.13272775784134866,0.9645254388451576
4998000,2499,36.84504746,119,41789,626.14,0.0001,0.643966694176197,0.222,0.22094427049160004,-33.59117533365885,4.4689136,37470,-0.08342604339122772,-0.030511707654017547,0.1863521637239804,0.8202302157878876
5000000,2500,36.68365904000001,119,41807,619.56,0.0001,0.4980333582187692,0.222,0.22100281715393066,-33.71313711802165,0.5329846,37485,-0.050105419009923935,-0.03598135759311229,0.1333817816649874,0.9375897720456123
5002000,2501,36.59269372000001,119,41823,620.23,0.0001,0.44496668775876363,0.222,0.22096948325634003,-33.30511967341105,0.19443008,37500,-0.010981634259223938,-0.020312062799504815,0.20074337826420863,0.8909086287021637
5004000,2502,36.421448520000006,119,41840,619.41,0.0001,0.4459000197549661,0.222,0.22088824212551117,-33.74653065999349,0.21276212,37515,-0.016975820064544678,-0.032275596024754806,0.32657306840022404,0.8163474053144455
5006000,2503,36.47317192,119,41856,623.04,0.0001,0.4466333544502656,0.222,0.22108927369117737,-33.815956910451256,0.2712535,37530,-0.06789195537567139,-0.03375439251824825,0.08070590609374145,0.9524773582816124
5008000,2504,36.10258105,119,41873,619.83,0.0001,0.5454666911313931,0.222,0.22144606709480286,-32.56987361907959,8.397863,37545,-0.08149635791778564,-0.044864940763467115,0.2270324878860265,0.8116403073072433
5010000,2505,36.47143785,119,41890,623.69,0.0001,0.5283333573490381,0.222,0.22148947417736053,-34.7333545366923,0.7973396,37560,0.03142847865819931,0.000921707298936525,0.24009041140476864,0.9152231737971306
5012000,2506,36.28883830000001,119,41907,621.93,0.0001,0.508100020326674,0.222,0.2213410884141922,-33.12583535512288,1.7046001,37575,-0.06967952847480774,-0.03885303221283039,0.13810980189591646,0.9094903990626335
5014000,2507,36.26864299,119,41923,616.01,0.0001,0.5804000268379848,0.222,0.2213708460330963,-33.614822673797605,1.2740008,37590,-0.041504256427288055,-0.039122549845697324,0.1270453385853519,0.9190803542733192
5016000,2508,36.43462955,119,41941,618.07,0.0001,0.4327666881183783,0.222,0.22139501571655273,-33.36282215118408,0.4691698,37605,-0.07272499799728394,-0.02673789604525473,0.11585989023248354,0.9220978766679764
5018000,2509,36.55598198,119,41957,619.07,0.0001,0.5016666874289513,0.222,0.2210644781589508,-34.10185759862264,0.12620339,37620,-0.050809282809495926,-0.013880997177134683,0.11906629238898556,0.9572410508990288
5020000,2510,36.28387515,119,41974,614.01,0.0001,0.4895666887362798,0.222,0.22096553444862366,-32.67663920720418,0.29343498,37635,-0.04955626279115677,-0.01657221014374386,0.10081294729995231,0.9312027171254158
5022000,2511,36.40547644,119,41991,616.26,0.0001,0.4443333522727092,0.222,0.2205948829650879,-33.75949630737305,0.33049133,37650,-0.04388432949781418,-0.022228355400396065,0.05206265782471746,0.9568025507032871
5024000,2512,36.089920400000004,119,42007,614.03,0.0001,0.5730333608885606,0.222,0.22036714851856232,-33.67526750564575,0.6960312,37665,-0.0586424246430397,-0.052916878277486507,0.16046489210178455,0.9178307428956032
5026000,2513,35.227033219999996,119,42024,592.91,0.0001,0.612166694800059,0.222,0.2201811522245407,-33.499560070037845,1.564018,37680,-0.09468914568424225,-0.0403084616109652,0.10571226238583525,0.858724057674408
5028000,2514,35.78855925,119,42041,605.08,0.0001,0.5102333561827739,0.222,0.22014084458351135,-33.155354754130045,0.3381263,37695,-0.019061170518398285,-0.023685282830831867,0.16326675567155083,0.9151212871074677
5030000,2515,35.32729242,119,42057,596.59,0.0001,0.5726000249385834,0.222,0.2202061414718628,-33.08370571136474,0.79432863,37710,-0.022722972556948662,-0.009993408686119665,0.07842677462225159,0.9482430592179298
5032000,2516,35.40124849,119,42074,597.4,0.0001,0.5252666908005873,0.222,0.21998882293701172,-33.32156858444214,0.43383056,37725,-0.03866810351610184,-0.020399943219148516,0.08993165696350237,0.9513453729450703
5034000,2517,35.78457408,119,42091,602.34,0.0001,0.5555666916072368,0.222,0.22019600868225098,-33.18226950963338,1.9597294,37740,-0.0626012533903122,-0.021571390196120886,0.1755465882519881,0.9424292556941509
5036000,2518,36.05292671,119,42107,610.76,0.0001,0.4784000225365162,0.222,0.22027646005153656,-32.81502860387166,0.24146254,37755,-0.034396942704916,-0.012985698830016663,0.09361628689803184,0.9467663839459419
5038000,2519,36.01709307,119,42124,608.16,0.0001,0.5446000233292579,0.222,0.21999911963939667,-33.06730731328329,1.1122885,37770,-0.05707792937755585,-0.023191921905101272,0.08586003414044778,0.9295138791203499
5040000,2520,36.386934339999996,119,42141,622.03,0.0001,0.49096668704102436,0.222,0.2200784683227539,-34.25037206013997,0.33046108,37785,-0.012680528685450554,-0.011485928284294762,0.13286913569706182,0.8940689265727997
5042000,2521,36.942446329999996,119,42157,633.33,0.0001,0.5194666902224223,0.222,0.22020213305950165,-33.96235955556234,1.1030813,37800,-0.10836653411388397,-0.059102239615160104,0.1019844830967486,0.9277490451931953
5044000,2522,37.43998391,119,42173,639.4,0.0001,0.48043335502346357,0.222,0.22040526568889618,-33.077570056915285,0.48389018,37815,0.04353400319814682,-0.005465817523996464,0.128774470059822,0.9246311038732529
5046000,2523,37.34956806,119,42190,636.46,0.0001,0.5734000268081824,0.222,0.22061824798583984,-32.20517594019572,4.7737637,37830,-0.054188162088394165,-0.009855444010247539,0.12449117512442172,0.8764091804623604
5048000,2524,37.683439050000004,119,42207,637.24,0.0001,0.5018333569169044,0.222,0.22051750123500824,-32.96370245615641,0.58648187,37845,-0.04585675150156021,-0.024286794966178603,0.18228211908911665,0.8728516697883606
5050000,2525,38.12438604,119,42224,643.66,0.0001,0.4878333546221256,0.222,0.2207176685333252,-33.40704838434855,0.5332501,37860,-0.06486187875270844,-0.04808015090243036,0.1299404452322051,0.8647667467594147
5052000,2526,37.60678444999999,119,42241,633.52,0.0001,0.5234666910022497,0.222,0.22059550881385803,-33.311813036600746,0.6709677,37875,-0.0476018488407135,-0.02273447067701066,0.06601023528104027,0.9555691443383694
5054000,2527,37.53098547,119,42258,632.08,0.0001,0.5455666902164619,0.222,0.22093339264392853,-33.62465035120646,4.2870464,37890,-0.022980235517024994,-0.028047212996205908,0.13025850917523105,0.9490164779126644
5056000,2528,37.31077003,119,42274,629.54,0.0001,0.49723335535575947,0.222,0.22087164223194122,-33.083651065826416,0.79912156,37905,-0.018449515104293823,-0.0280653835327873,0.11407602491478125,0.958698894828558
5058000,2529,37.29621871,119,42291,631.43,0.0001,0.5387666905298829,0.222,0.22118344902992249,-33.423856767018634,0.6890256,37920,-0.046178124845027924,-0.029231655696329996,0.13147138841450215,0.9153729975223541
5060000,2530,36.794998899999996,119,42307,623.81,0.0001,0.4872333555171887,0.222,0.22139132022857666,-33.00027011235555,0.4273663,37935,-0.017558354884386063,-0.012600779964851937,0.1529150588903576,0.8955148458480835
5062000,2531,37.0899015,119,42324,631.99,0.0001,0.48096668819586436,0.222,0.22119556367397308,-33.675384457906084,0.99871016,37950,-0.04418117552995682,-0.019028647243715113,0.20264490619301795,0.9336432814598083
5064000,2532,37.028512570000004,119,42341,629.23,0.0001,0.5159666905800502,0.222,0.2209516316652298,-33.28330637613932,1.0680891,37965,-0.10040181875228882,-0.04527149214193571,0.07586281700059772,0.9596284069120884
5066000,2533,37.487742000000004,119,42357,636.8,0.0001,0.4440000204369426,0.222,0.2209538072347641,-32.93275314966838,0.21342532,37980,-0.06395413726568222,-0.036199449386505954,0.10509592377735923,0.9014355316758156
5068000,2534,37.20333614,119,42374,630.52,0.0001,0.5143333544333776,0.222,0.22083225846290588,-32.30925079981486,0.56976426,37995,-0.0721193253993988,-0.03542595238706478,0.18941752829899391,0.8213652521371841
5070000,2535,37.294609529999995,119,42390,627.25,0.0001,0.5115333573892713,0.222,0.2208414524793625,-33.294696140289304,0.46374452,38010,-0.05378517135977745,-0.007659671516433282,0.14505771609644094,0.9333224296569824
5072000,2536,37.75297364,119,42407,636.64,0.0001,0.5310333571086328,0.222,0.22078023850917816,-33.4048381169637,1.1435196,38025,-0.07219623774290085,-0.03559641148184814,0.09501922932298233,0.934472106397152
5074000,2537,38.259983229999996,119,42424,643.82,0.0001,0.5930333614349366,0.222,0.22082190215587616,-32.623579597473146,1.299562,38040,-0.08175240457057953,-0.031049205485578567,0.17339955482942362,0.8889550864696503
5076000,2538,38.1284824,119,42440,650.51,0.0001,0.47603335653742157,0.222,0.22103004157543182,-33.45122419993083,0.42053926,38055,-0.05933787673711777,0.0032489128572251503,0.11321625803442051,0.9116988554596901
5078000,2539,38.150954739999996,119,42457,651.19,0.0001,0.5973666942367951,0.222,0.2206435203552246,-33.64329023361206,1.7833145,38070,-0.07156257331371307,-0.031096448853018897,0.17103630959366758,0.8997158110141754
5080000,2540,38.77557479,119,42474,659.78,0.0001,0.577866692841053,0.222,0.22074411809444427,-33.409918848673506,0.49165952,38085,-0.05188406631350517,-0.017084915743095053,0.1919356410546849,0.8970413058996201
5082000,2541,38.772632419999994,119,42491,657.9,0.0001,0.5721333590646585,0.222,0.22048263251781464,-33.59871559143066,2.8608747,38100,-0.05317174643278122,-0.029940170318766,0.08805987721619507,0.9433128610253334
5084000,2542,38.73661525,119,42508,660.05,0.0001,0.4520333521068096,0.222,0.2199184000492096,-33.37111075719198,0.22230572,38115,-0.05544957518577576,-0.013567635936340139,0.1135775423143059,0.962901558727026
5086000,2543,38.92414752,119,42525,659.85,0.0001,0.5098333566139142,0.222,0.21958737075328827,-33.88312454223633,1.4554813,38130,-0.09580479562282562,-0.04151935864197943,0.07663740658511718,0.9573866203427315
5088000,2544,39.276430649999995,119,42542,668.66,0.0001,0.5047333550949892,0.222,0.2199515849351883,-33.14793793360392,0.6415304,38145,-0.06408006697893143,-0.04228613966126128,0.06835072735945384,0.9508146718144417
5090000,2545,39.31749702,119,42558,669.81,0.0001,0.5574333577106396,0.222,0.2200697511434555,-33.12814706166585,0.7482828,38160,-0.10753567516803741,-0.03899417268612287,0.1180102057599773,0.8947891965508461
5092000,2546,39.8083857,119,42575,671.88,0.0001,0.4570333546648423,0.222,0.2198062688112259,-33.2912514368693,0.4998304,38175,-0.07282593846321106,-0.024287772579040735,0.10520227684949836,0.9443238526582718
5094000,2547,40.15534229,119,42592,680.17,0.0001,0.5341666921352347,0.222,0.21976880729198456,-32.409893131256105,0.9789268,38190,-0.10876583307981491,-0.0485537018326094,0.07018506766762585,0.9292515590786934
5096000,2548,39.89901289,119,42608,676.76,0.0001,0.5256333582103252,0.222,0.21949569880962372,-32.60014565785726,6.306554,38205,-0.12070026248693466,-0.06364189015957132,0.14307553350226954,0.9200225099921227
5098000,2549,40.5457262,119,42625,687.2,0.0001,0.44193335250020027,0.222,0.21941982209682465,-32.76161257425944,0.34911788,38220,-0.009004946798086166,0.018263445959082483,0.19311560864249866,0.9344924986362457
5100000,2550,40.55693522,119,42642,685.39,0.0001,0.509400025010109,0.222,0.2195761650800705,-32.897568225860596,0.35542515,38235,-0.05834423005580902,0.0018819211538641412,0.0846742368924121,0.9180042967200279
5102000,2551,40.52105073,119,42658,686.44,0.0001,0.49740002254645027,0.222,0.21963845193386078,-32.92322664260864,8.1481,38250,-0.09198620170354843,-0.05900125381887165,0.11896978095949938,0.87684166431427
5104000,2552,40.224503170000006,119,42676,678.0,0.0001,0.5198666915297508,0.222,0.21938557922840118,-33.41219434738159,0.5012444,38265,-0.10698608309030533,-0.035566095459356364,0.05898971601466959,0.9352819994091988
5106000,2553,39.45023484000001,119,42692,661.75,0.0001,0.5052333532211681,0.222,0.2192845195531845,-33.3434637705485,0.81473815,38280,-0.03697754815220833,-0.04002273286357365,0.05619641893232862,0.972092067822814
5108000,2554,38.90911467,119,42709,650.73,0.0001,0.5523333584268888,0.222,0.21930678188800812,-33.91701389948527,0.7970309,38295,-0.02670694887638092,-0.03892257718979408,0.10307679944671691,0.9367354959249496
5110000,2555,38.35908433,119,42726,639.46,0.0001,0.47273335518936316,0.222,0.21942687034606934,-32.916741879781085,0.44994408,38310,-0.07134070247411728,-0.01884602674730331,0.14623151340832313,0.9164771661162376
5112000,2556,38.27963382,119,42743,634.88,0.0001,0.4804333538437883,0.222,0.21940426528453827,-33.37870763142904,3.4862113,38325,-0.07007879763841629,-0.03636838196914027,0.08703888012096286,0.9735187795013189
5114000,2557,38.140211179999994,119,42760,632.65,0.0001,0.5201000204309821,0.222,0.2193133682012558,-33.0755392074585,0.6186079,38340,-0.07753067463636398,-0.036811735649057674,0.06209806098292271,0.9709204137325287
5116000,2558,38.29810729,119,42777,637.59,0.0001,0.5044333538040519,0.222,0.21915403008460999,-32.98316475550334,0.7232903,38355,-0.09814923256635666,-0.05727758516152399,0.06606054569905002,0.9579820111393929
5118000,2559,38.64001594,119,42794,644.0,0.0001,0.4918666869401932,0.222,0.21945658326148987,-34.50772190093994,0.664523,38370,0.008387885987758636,-0.017645810880426657,0.2838480930775404,0.8742309063673019
5120000,2560,38.98020015,119,42811,651.09,0.0001,0.5462333572407564,0.222,0.21972309052944183,-33.6170228322347,1.2742312,38385,-0.09556154161691666,-0.04997594518357289,0.17669899037573486,0.8249723464250565
5122000,2561,38.58779359,119,42827,640.07,0.0001,0.48016668781638144,0.222,0.21962209045886993,-33.731168333689375,0.7741866,38400,-0.047559741884469986,-0.02747205917899957,0.10283405259251595,0.928045965731144
5124000,2562,38.9873169,119,42844,647.76,0.0001,0.5141333592434724,0.222,0.2195911705493927,-32.925743929545085,1.0389535,38415,-0.05542048439383507,-0.03340926950383789,0.19473005811839053,0.8483784198760986
5126000,2563,39.477916400000005,119,42860,656.61,0.0001,0.5886666931211948,0.222,0.2191345989704132,-32.60067418416341,0.69019294,38430,-0.09584540873765945,-0.039551725433564874,0.1881497763407727,0.8449114263057709
5128000,2564,40.109541629999995,119,42877,664.44,0.0001,0.5603666899104913,0.222,0.2189606875181198,-34.316676998138426,0.9188992,38445,-0.0948808342218399,-0.040644117866042016,0.08799816301713387,0.9112854897975922
5130000,2565,40.16139869,119,42894,668.03,0.0001,0.5311666901533802,0.222,0.21901510655879974,-33.83090778986613,0.56735086,38460,-0.00876099243760109,-0.0029405242260006994,0.15199275355165204,0.9221784919500351
5132000,2566,40.411869169999996,119,42910,673.98,0.0001,0.5668000277131796,0.222,0.21910272538661957,-33.53811054229736,2.1214962,38475,-0.09211981296539307,-0.04003141843936362,0.0731504239452382,0.9427698738873005
5134000,2567,40.025984109999996,119,42927,668.2,0.0001,0.46820002123713494,0.222,0.21924833953380585,-32.07598897616069,0.32441303,38490,-0.08109377324581146,-0.023305800388554114,0.0783144601698344,0.9477350041270256
5136000,2568,40.59614686999999,119,42943,683.01,0.0001,0.482600020741423,0.222,0.2192574292421341,-32.88433841069539,0.90861666,38505,-0.05254993960261345,-0.02491522139688982,0.13213350867542129,0.9564069770276546
5138000,2569,40.5878125,119,42960,685.73,0.0001,0.5415000253667434,0.222,0.21955619752407074,-33.534688250223795,0.5814408,38520,-0.07808583974838257,-0.041544253882773316,0.10325568071566522,0.9523535408079624
5140000,2570,39.78696923,119,42977,671.34,0.0001,0.5222666909297308,0.222,0.2194264978170395,-33.864250564575194,0.39133537,38535,-0.08522365987300873,-0.018741465395855052,0.05925042616824309,0.9695762600749731
5142000,2571,40.10788794999999,119,42994,673.92,0.0001,0.6012333596746127,0.222,0.21933308243751526,-33.77880147298177,0.95950043,38550,-0.068132184445858,-0.028942144569688643,0.07032542975308995,0.9681489616632462
5144000,2572,40.30847132,119,43011,674.07,0.0001,0.4818000237147013,0.222,0.2195325642824173,-32.586284414927164,0.4293635,38565,-0.05880247429013252,-0.008055896877357563,0.09428041422118744,0.9232639595866203
5146000,2573,40.051893590000006,119,43027,668.48,0.0001,0.5624666921794415,0.222,0.21913836896419525,-33.09250580469767,4.2243605,38580,-0.12213949859142303,-0.055131673113773635,0.06208796369222303,0.9462465904653072
5148000,2574,39.79108047,119,43044,663.49,0.0001,0.44593335352838037,0.222,0.21873216331005096,-32.90169277191162,0.8203769,38595,-0.08000078052282333,-0.03492949035525482,0.06518800787938138,0.9671149216592312
5150000,2575,39.97506222,119,43061,662.58,0.0001,0.48330002253254256,0.222,0.21872074902057648,-33.17855014801025,0.36209938,38610,-0.04404805973172188,-0.013905319701459954,0.08634270840945343,0.963072806596756
5152000,2576,40.047504999999994,119,43078,664.75,0.0001,0.5901666931807995,0.222,0.21857567131519318,-32.778173224131265,0.85191596,38625,-0.05723202973604202,-0.019379697219821898,0.0970062985084951,0.9458375573158264
5154000,2577,40.31350740999999,119,43094,665.96,0.0001,0.5212333559989929,0.222,0.21849265694618225,-32.62974475224813,0.61190856,38640,-0.058477431535720825,-0.03217000317294492,0.07028322378949572,0.9461816363036633
5156000,2578,40.00379679,119,43112,664.14,0.0001,0.5059333578993876,0.222,0.21840910613536835,-33.73282944361369,0.5373072,38655,-0.048494853079319,-0.011387241854899343,0.08177183737667898,0.8985999897122383
5158000,2579,40.26947076,119,43128,673.1,0.0001,0.517166689907511,0.222,0.21842442452907562,-33.0395876566569,4.3932905,38670,-0.061948832124471664,-0.03967778431951956,0.20112168037643036,0.8735215663909912
5160000,2580,39.95241261,119,43145,669.4,0.0001,0.5847666930407286,0.222,0.21837520599365234,-33.74095602035523,7.1403275,38685,-0.1001247689127922,-0.03415584511860933,0.1579684041828538,0.885997399687767
5162000,2581,39.97425782,119,43162,667.58,0.0001,0.554200025026997,0.222,0.2183186560869217,-32.734642601013185,1.3366923,38700,-0.02190028876066208,-0.022370205851225934,0.08069212106056511,0.9666081331670284
5164000,2582,39.67943442999999,119,43179,662.31,0.0001,0.5183000214397907,0.222,0.21810033917427063,-33.18736772537231,0.9111834,38715,-0.10928444564342499,-0.0622589056721741,0.09405847199571629,0.9610551185905933
5166000,2583,40.10150925000001,119,43195,668.8,0.0001,0.4677333534384767,0.222,0.21835295855998993,-32.5749807993571,0.3383137,38730,-0.10602149367332458,-0.04430403147166165,0.08053604207234458,0.9417241849005222
5168000,2584,40.34725296,119,43212,675.09,0.0001,0.5176666871954997,0.222,0.21838636696338654,-32.35437660217285,0.40430975,38745,-0.04780898615717888,-0.010681509982997757,0.12147941047636171,0.9069248586893082
5170000,2585,40.34537878,119,43228,673.69,0.0001,0.594400027828912,0.222,0.2181529551744461,-32.32910958925883,1.8706264,38760,-0.09330324828624725,0.005547380193231296,0.17855171107221396,0.9179832115769386
5172000,2586,40.51800344,119,43245,673.52,0.0001,0.5108333569020033,0.222,0.2177867740392685,-32.506621551513675,0.5638641,38775,-0.03233272582292557,-0.020894639879104678,0.10076283143522839,0.9085893556475639
5174000,2587,41.03287389,119,43262,682.21,0.0001,0.461200022449096,0.222,0.21799969673156738,-33.09733956654866,0.35643363,38790,-0.07129603624343872,-0.02864768627084923,0.08968765654135495,0.9405389800667763
5176000,2588,41.40109664,119,43279,687.87,0.0001,0.4910333560158809,0.222,0.2180030792951584,-32.30680354436239,0.6972952,38805,-0.025683283805847168,-0.019620573423445364,0.07686099518711369,0.9534803107380867
5178000,2589,41.52819812,119,43295,694.49,0.0001,0.5572000273503364,0.222,0.21794533729553223,-32.163422425587974,1.218823,38820,-0.020160112529993057,-0.017375081681671154,0.09335859060908357,0.9443589560687542
5180000,2590,41.86428224,119,43312,702.63,0.0001,0.5695000286524494,0.222,0.2179361879825592,-32.80339705149333,7.390353,38835,-0.10729686915874481,-0.057559791188081515,0.11038222456506143,0.9433863274753094
